,id_rc,row,column,x,y,in_bounds,cond_mt_lowcrust_conus117_250m,cond_mt_mantle_conus117_250m,cond_mt_midcrust_conus117_250m,cond_mt_surface_conus117_250m,cond_mt_upmantle_conus117_250m,dem_conus117_250m,depth_to_basement_conus117_250m,deq_n100a05_conus117_250m,deq_n100a10_conus117_250m,deq_n100a15_conus117_250m,deq_n200a05_conus117_250m,deq_n200a10_conus117_250m,deq_n200a15_conus117_250m,deq_n50a05_conus117_250m,deq_n50a10_conus117_250m,deq_n50a15_conus117_250m,elevation_detrended_span005_conus117_250m,elevation_detrended_span01_conus117_250m,elevation_detrended_span03_conus117_250m,elevation_trend_span005_conus117_250m,elevation_trend_span01_conus117_250m,elevation_trend_span03_conus117_250m,geod_2ndinv_conus117_250m,geod_dilation_conus117_250m,geod_shear_conus117_250m,grav_iso_anom_conus117_250m,heatflow_eqwt_conus117_250m,heatflow_qcwt_conus117_250m,heatflow_tcwt_conus117_250m,hs_conus117_250m,ieq_n100a05_conus117_250m,ieq_n100a10_conus117_250m,ieq_n100a15_conus117_250m,ieq_n200a05_conus117_250m,ieq_n200a10_conus117_250m,ieq_n200a15_conus117_250m,ieq_n50a05_conus117_250m,ieq_n50a10_conus117_250m,ieq_n50a15_conus117_250m,mag_iso_anom_conus117_250m,qfaults_dist_age_0-15k_conus117_250m,qfaults_dist_age_130k-750k_conus117_250m,qfaults_dist_age_15k-130k_conus117_250m,qfaults_dist_age_750k-2600k_conus117_250m,qfaults_dist_age_other_conus117_250m,qfaults_dist_all_conus117_250m,qfv2_lr_recsr_conus117_250m,tsite_dist_hfqcresid_neg_conus117_250m,PosSite_Distance,NegSite_Distance,geometry
3733130,R1039C2081,1039,2081,114175.4742,1980620.175,1,3.8536372,4.270189,3.4400048,3.538516,3.930566,1664,608.4607,150.1,119.6,119.5,102.3,90.7,98.3,345.7,213,181.4,-95.20862,-154.87854,-194.11792,1764.8135,1824.4834,1863.7228,1,1,0,0.12607628,85.31961,92.52958,86.088974,210,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-53.43009,17553.49,61282.645,34000,6174.5444,131010.016,6174.5444,-9.121033,353.5534,40007.812,33004.734,POINT (114175.47424112831 1980620.1753636356)
3733131,R1039C2082,1039,2082,114425.4742,1980620.175,1,3.8536372,4.270189,3.4400048,3.538516,3.930566,1667,700.685,150.1,119.6,119.5,102.3,90.7,98.3,345.7,213,181.4,-102.117676,-161.7804,-200.63757,1765.5642,1825.2269,1864.0841,1,1,0,-2.0635386,85.32705,92.55538,86.095856,217,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-49.997673,17351.152,61532.51,33779.617,6388.4663,130994.516,6388.4663,-9.125214,559.01697,39822.26,33049.207,POINT (114425.47424112831 1980620.1753636356)
3733132,R1039C2083,1039,2083,114675.4742,1980620.175,1,3.8536372,4.270189,3.4400048,3.538516,3.930566,1679,700.685,150.1,119.6,119.5,102.3,90.7,98.3,345.7,213,181.4,-97.53516,-157.20276,-195.40198,1766.724,1826.3916,1864.5908,1,1,0,-2.0635386,85.33456,92.58121,86.10279,213,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-49.997673,17150.072,61782.38,33559.65,6604.9224,130979.484,6604.9224,-9.128745,790.5694,39637.418,33095.504,POINT (114675.47424112831 1980620.1753636356)
3736527,R1040C1887,1040,1887,65675.47424,1980370.175,1,3.9623642,4.2604985,3.3595555,3.7049596,4.0679207,1621,391.1214,1097.4,385.1,162.6,919.2,161.2,98.6,1716.8,1820.3,368.2,-114.39343,-130.89343,-160.568,1714.1095,1730.6095,1760.284,1.2,1.4,0,11.402786,86.446236,89.58695,87.119865,248,1090.9,1243.7,581.7,1964,2286.1,750,698.7,397.8,232.6,-19.821384,19026.297,12869.538,25101.045,5000,130412.086,5000,-9.002386,790.5694,44388.203,24141.51,POINT (65675.47424112831 1980370.1753636356)
3736528,R1040C1888,1040,1888,65925.47424,1980370.175,1,3.9623642,4.2664585,3.3595555,3.7362225,4.0679207,1653,391.1214,1097.4,385.1,162.6,919.2,161.2,98.6,1716.8,1820.3,368.2,-86.99927,-103.357666,-133.1565,1714.4069,1730.7653,1760.5641,1.2,1.4,0,11.402786,86.42098,89.58296,87.09523,253,1090.9,1243.7,581.7,1964,2286.1,750,698.7,397.8,232.6,-19.821384,19275.957,13117.26,25310.57,5153.882,130424.79,5153.882,-9.017189,559.01697,44570.168,24010.414,POINT (65925.47424112831 1980370.1753636356)
3736529,R1040C1889,1040,1889,66175.47424,1980370.175,1,3.9623642,4.2664585,3.3595555,3.7362225,4.070677,1723,391.1214,1097.4,385.1,162.6,919.2,161.2,98.6,1716.8,1820.3,368.2,-82.72388,-98.62012,-128.15747,1715.8569,1731.7532,1761.2905,1.2,1.4,0,11.402786,86.395996,89.579254,87.07087,252,1090.9,1243.7,581.7,1964,2286.1,750,698.7,397.8,232.6,-19.821384,19525.625,13365.066,25520.824,5315.0728,130437.96,5315.0728,-9.032067,353.5534,44752.793,23881.217,POINT (66175.47424112831 1980370.1753636356)
3736530,R1040C1890,1040,1890,66425.47424,1980370.175,1,3.9623642,4.2664585,3.3595555,3.7362225,4.070677,1746,215.65979,1097.4,385.1,162.6,919.2,161.2,98.6,1716.8,1820.3,368.2,-14.989624,-30.51294,-60.041992,1716.8823,1732.4056,1761.9347,1.2,1.4,0,12.336781,86.37127,89.57583,87.046776,244,1090.9,1243.7,581.7,1964,2286.1,750,698.7,397.8,232.6,-27.520016,19775.3,13612.953,25731.79,5482.928,130451.62,5482.928,-9.046818,250,44936.066,23753.947,POINT (66425.47424112831 1980370.1753636356)
3736531,R1040C1891,1040,1891,66675.47424,1980370.175,1,3.9623642,4.2664585,3.3595555,3.7362225,4.070677,1730,215.65979,1097.4,385.1,162.6,919.2,161.2,98.6,1716.8,1820.3,368.2,-24.460327,-39.52173,-68.79028,1718.3306,1733.392,1762.6605,1.2,1.4,0,12.336781,86.34682,89.57269,87.02296,248,1090.9,1243.7,581.7,1964,2286.1,750,698.7,397.8,232.6,-27.520016,20024.984,13860.916,25943.447,5656.8545,130465.75,5656.8545,-9.061531,353.5534,45119.98,23628.637,POINT (66675.47424112831 1980370.1753636356)
3736532,R1040C1892,1040,1892,66925.47424,1980370.175,1,3.9623642,4.2664585,3.2294407,3.7362225,4.070677,1768,215.65979,1097.4,385.1,162.6,919.2,161.2,98.6,1716.8,1820.3,368.2,6.093628,-8.505981,-37.515137,1719.777,1734.3766,1763.3857,1.2,1.4,0,12.336781,86.322624,89.56983,86.99941,249,1147.3,1188.9,582.2,1901,2077.7,720.3,714.3,408.7,227.2,-27.520016,20274.676,14108.951,26155.783,5836.3086,130480.36,5836.3086,-9.076139,559.01697,45304.523,23505.318,POINT (66925.47424112831 1980370.1753636356)
3736533,R1040C1893,1040,1893,67175.47424,1980370.175,1,3.9623642,4.2664585,3.2294407,3.7362225,4.070677,1795,215.65979,1097.4,385.1,162.6,919.2,161.2,98.6,1716.8,1820.3,368.2,1.8432617,-12.397339,-41.404907,1720.7811,1735.0217,1764.0293,1.2,1.4,0,12.336781,86.29869,89.56726,86.976135,251,1147.3,1188.9,582.2,1901,2077.7,720.3,714.3,408.7,227.2,-27.520016,20524.375,14357.054,26368.78,6020.7974,130495.45,6020.7974,-9.09057,790.5694,45489.695,23384.021,POINT (67175.47424112831 1980370.1753636356)
3736716,R1040C2076,1040,2076,112925.4742,1980370.175,1,3.8574011,4.270189,3.4400048,3.538516,3.930566,1670,473.73438,150.1,119.6,119.5,102.3,90.7,98.3,345.7,213,181.4,-87.04285,-146.72046,-187.70825,1761.4102,1821.0878,1862.0756,1,1,0,3.6013765,85.28425,92.39313,86.05203,211,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-53.82049,18445.867,60025.516,34764.387,5255.949,131344.02,5255.949,-9.096525,1000,40782.96,32562.44,POINT (112925.47424112831 1980370.1753636356)
3736717,R1040C2077,1040,2077,113175.4742,1980370.175,1,3.8536372,4.270189,3.4400048,3.538516,3.930566,1671,473.73438,150.1,119.6,119.5,102.3,90.7,98.3,345.7,213,181.4,-89.19287,-148.92834,-189.7489,1761.7091,1821.4446,1862.2651,1,1,0,3.6013765,85.291306,92.4188,86.05864,218,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-53.82049,18236.297,60275.41,34713.11,5482.928,131326.17,5482.928,-9.103365,750,40593.258,32597.93,POINT (113175.47424112831 1980370.1753636356)
3736718,R1040C2078,1040,2078,113425.4742,1980370.175,1,3.8536372,4.270189,3.4400048,3.538516,3.930566,1675,608.4607,150.1,119.6,119.5,102.3,90.7,98.3,345.7,213,181.4,-91.9375,-151.70801,-191.88733,1762.8241,1822.5946,1862.7739,1,1,0,0.12607628,85.29843,92.444496,86.0653,214,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-53.43009,18027.756,60525.305,34548.88,5700.877,131308.8,5700.877,-9.108901,500,40404.207,32635.295,POINT (113425.47424112831 1980370.1753636356)
3736719,R1040C2079,1040,2079,113675.4742,1980370.175,1,3.8536372,4.270189,3.4400048,3.538516,3.930566,1669,608.4607,150.1,119.6,119.5,102.3,90.7,98.3,345.7,213,181.4,-86.1626,-145.89954,-185.66943,1763.6324,1823.3694,1863.1393,1,1,0,0.12607628,85.305626,92.47022,86.07202,209,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-53.43009,17820.283,60775.2,34326.56,5900.212,131291.89,5900.212,-9.1130905,250,40215.824,32674.531,POINT (113675.47424112831 1980370.1753636356)
3736720,R1040C2080,1040,2080,113925.4742,1980370.175,1,3.8536372,4.270189,3.4400048,3.538516,3.930566,1665,608.4607,150.1,119.6,119.5,102.3,90.7,98.3,345.7,213,181.4,-95.633545,-155.36804,-194.47229,1764.8083,1824.5428,1863.6471,1,1,0,0.12607628,85.3129,92.495964,86.07879,210,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-53.43009,17613.914,61025.098,34104.617,6103.278,131275.47,6103.278,-9.117109,0,40028.113,32715.63,POINT (113925.47424112831 1980370.1753636356)
3736721,R1040C2081,1040,2081,114175.4742,1980370.175,1,3.8536372,4.270189,3.4400048,3.538516,3.930566,1661,608.4607,150.1,119.6,119.5,102.3,90.7,98.3,345.7,213,181.4,-98.18982,-157.89685,-196.59802,1765.6033,1825.3103,1864.0115,1,1,0,0.12607628,85.32024,92.521736,86.08562,211,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-53.43009,17408.69,61274.996,33883.07,6309.715,131259.53,6309.715,-9.120991,250,39841.09,32758.586,POINT (114175.47424112831 1980370.1753636356)
3736722,R1040C2082,1040,2082,114425.4742,1980370.175,1,3.8536372,4.270189,3.4400048,3.538516,3.930566,1657,700.685,150.1,119.6,119.5,102.3,90.7,98.3,345.7,213,181.4,-107.87256,-167.55872,-205.86353,1766.384,1826.0702,1864.375,1,1,0,-2.0635386,85.32765,92.54752,86.09249,219,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-49.997673,17204.65,61524.895,33661.92,6519.2026,131244.05,6519.2026,-9.124758,500,39654.76,32803.39,POINT (114425.47424112831 1980370.1753636356)
3736723,R1040C2083,1040,2083,114675.4742,1980370.175,1,3.8536372,4.270189,3.4400048,3.538516,3.930566,1662,700.685,150.1,119.6,119.5,102.3,90.7,98.3,345.7,213,181.4,-101.30188,-160.97595,-198.60522,1767.5809,1827.255,1864.8843,1,1,0,-2.0635386,85.33513,92.57333,86.09941,221,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-49.997673,17001.838,61774.793,33441.18,6731.456,131229.05,6731.456,-9.1283455,750,39469.133,32850.04,POINT (114675.47424112831 1980370.1753636356)
3736724,R1040C2084,1040,2084,114925.4742,1980370.175,1,3.8536372,4.266258,3.4400048,3.6567051,3.930566,1669,700.685,118.4,108.4,118.8,92.3,88.5,101.4,251.3,179.7,167.5,-94.04407,-153.70337,-190.9425,1768.3483,1828.0076,1865.2467,1,1,0,-2.0635386,85.34268,92.59917,86.106384,222,196.7,399.3,334.4,233.8,326.5,548.9,138.5,256,153.9,-49.997673,16800.297,62024.69,33220.85,6946.222,131214.52,6946.222,-9.130747,1000,39284.223,32898.52,POINT (114925.47424112831 1980370.1753636356)
3740118,R1041C1887,1041,1887,65675.47424,1980120.175,1,3.9623642,4.2604985,3.3595555,3.7049596,4.0679207,1616,113.830925,1097.4,385.1,162.6,919.2,161.2,98.6,1716.8,1820.3,368.2,-103.50806,-120.41797,-150.73535,1712.5261,1729.436,1759.7534,1.2,1.4,0,16.307005,86.44792,89.57748,87.11469,241,1090.9,1243.7,581.7,1964,2286.1,750,698.7,397.8,232.6,-5.8716607,19014.797,12837.932,25238.86,4802.3433,130661.77,4802.3433,-8.99268,901.3878,44216.797,23929.584,POINT (65675.47424112831 1980120.1753636356)
3740119,R1041C1888,1041,1888,65925.47424,1980120.175,1,3.9623642,4.2664585,3.3595555,3.7362225,4.0679207,1696,113.830925,1097.4,385.1,162.6,919.2,161.2,98.6,1716.8,1820.3,368.2,-39.203003,-55.73987,-86.04785,1713.5536,1730.0905,1760.3984,1.2,1.4,0,16.307005,86.42266,89.573456,87.09005,239,1090.9,1243.7,581.7,1964,2286.1,750,698.7,397.8,232.6,-5.8716607,19264.605,13086.252,25447.25,4962.3584,130674.45,4962.3584,-9.008132,707.1068,44399.465,23797.32,POINT (65925.47424112831 1980120.1753636356)
3740120,R1041C1889,1041,1889,66175.47424,1980120.175,1,3.9623642,4.2664585,3.3595555,3.7362225,4.070677,1737,113.830925,1097.4,385.1,162.6,919.2,161.2,98.6,1716.8,1820.3,368.2,-53.315796,-69.39038,-99.434204,1715.0077,1731.0823,1761.1261,1.2,1.4,0,16.307005,86.39766,89.56972,87.06569,234,1090.9,1243.7,581.7,1964,2286.1,750,698.7,397.8,232.6,-5.8716607,19514.418,13334.636,25656.383,5129.5713,130687.6,5129.5713,-9.023536,559.01697,44582.79,23666.96,POINT (66175.47424112831 1980120.1753636356)
3740121,R1041C1890,1041,1890,66425.47424,1980120.175,1,3.9623642,4.2664585,3.3595555,3.7362225,4.070677,1764,38.06783,1097.4,385.1,162.6,919.2,161.2,98.6,1716.8,1820.3,368.2,18.153687,2.5412598,-27.239746,1716.4598,1732.0723,1761.8533,1.2,1.4,0,15.834111,86.37293,89.56627,87.041595,235,1090.9,1243.7,581.7,1964,2286.1,750,698.7,397.8,232.6,-18.377884,19764.236,13583.078,25866.242,5303.301,130701.234,5303.301,-9.038882,500,44766.758,23538.533,POINT (66425.47424112831 1980120.1753636356)
3740122,R1041C1891,1041,1891,66675.47424,1980120.175,1,3.9623642,4.2664585,3.3595555,3.7362225,4.070677,1748,38.06783,1097.4,385.1,162.6,919.2,161.2,98.6,1716.8,1820.3,368.2,30.567627,15.328613,-14.441162,1717.4902,1732.7292,1762.499,1.2,1.4,0,15.834111,86.348465,89.56311,87.01777,236,1090.9,1243.7,581.7,1964,2286.1,750,698.7,397.8,232.6,-18.377884,20014.057,13831.576,26076.81,5482.928,130715.336,5482.928,-9.054062,559.01697,44951.363,23412.07,POINT (66675.47424112831 1980120.1753636356)
3740123,R1041C1892,1041,1892,66925.47424,1980120.175,1,3.9623642,4.2664585,3.2294407,3.7362225,4.070677,1761,38.06783,1097.4,385.1,162.6,919.2,161.2,98.6,1716.8,1820.3,368.2,8.094116,-6.9139404,-36.552734,1718.2156,1733.2236,1762.8624,1.2,1.4,0,15.834111,86.324265,89.56023,86.994225,248,1147.3,1188.9,582.2,1901,2077.7,720.3,714.3,408.7,227.2,-18.377884,20263.885,14080.128,26288.068,5667.892,130729.92,5667.892,-9.06913,707.1068,45136.598,23287.604,POINT (66925.47424112831 1980120.1753636356)
3740124,R1041C1893,1041,1893,67175.47424,1980120.175,1,3.9623642,4.2664585,3.2294407,3.7362225,4.070677,1766,38.06783,1097.4,385.1,162.6,919.2,161.2,98.6,1716.8,1820.3,368.2,79.1167,64.482056,34.85608,1719.2485,1733.8832,1763.5092,1.2,1.4,0,15.834111,86.30033,89.557625,86.97094,236,1147.3,1188.9,582.2,1901,2077.7,720.3,714.3,408.7,227.2,-18.377884,20513.715,14328.7295,26500,5857.6875,130744.984,5857.6875,-9.08403,901.3878,45322.457,23165.168,POINT (67175.47424112831 1980120.1753636356)
3740308,R1041C2077,1041,2077,113175.4742,1980120.175,1,3.8536372,4.270189,3.4400048,3.538516,3.930566,1665,532.26166,150.1,119.6,119.5,102.3,90.7,98.3,345.7,213,181.4,-93.54248,-153.3982,-193.75232,1762.3381,1822.1938,1862.548,1,1,0,0.4551716,85.292015,92.41091,86.055305,220,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-59.748806,18100.414,60268.668,34468.28,5590.17,131575.55,5590.17,-9.102519,790.5694,40430.496,32350.62,POINT (113175.47424112831 1980120.1753636356)
3740309,R1041C2078,1041,2078,113425.4742,1980120.175,1,3.8536372,4.270189,3.4400048,3.538516,3.930566,1671,655.511,150.1,119.6,119.5,102.3,90.7,98.3,345.7,213,181.4,-92.813965,-152.65942,-192.33997,1763.531,1823.3765,1863.057,1,1,0,-3.6856809,85.29912,92.4366,86.06196,215,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-58.1359,17890.291,60518.594,34418.383,5814.8516,131558.2,5814.8516,-9.108553,559.01697,40240.684,32388.27,POINT (113425.47424112831 1980120.1753636356)
3740310,R1041C2079,1041,2079,113675.4742,1980120.175,1,3.8536372,4.270189,3.4400048,3.538516,3.930566,1667,655.511,150.1,119.6,119.5,102.3,90.7,98.3,345.7,213,181.4,-92.61316,-152.41138,-191.66821,1764.3694,1824.1676,1863.4244,1,1,0,-3.6856809,85.30629,92.46232,86.06867,210,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-58.1359,17681.205,60768.516,34212.57,6041.523,131541.34,6041.523,-9.113691,353.5534,40051.53,32427.805,POINT (113675.47424112831 1980120.1753636356)
3740311,R1041C2080,1041,2080,113925.4742,1980120.175,1,3.8536372,4.270189,3.4400048,3.538516,3.930566,1661,655.511,150.1,119.6,119.5,102.3,90.7,98.3,345.7,213,181.4,-98.53308,-158.29065,-197.1305,1765.1935,1824.951,1863.7909,1,1,0,-3.6856809,85.31354,92.48805,86.07543,210,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-58.1359,17473.193,61018.44,33989.887,6250,131524.95,6250,-9.117681,250,39863.047,32469.217,POINT (113925.47424112831 1980120.1753636356)
3740312,R1041C2081,1041,2081,114175.4742,1980120.175,1,3.8536372,4.270189,3.4400048,3.538516,3.930566,1659,655.511,150.1,119.6,119.5,102.3,90.7,98.3,345.7,213,181.4,-102.4176,-162.15527,-200.31152,1766.4073,1826.145,1864.3013,1,1,0,-3.6856809,85.320854,92.51381,86.082245,212,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-58.1359,17266.297,61268.363,33767.59,6451.744,131509.03,6451.744,-9.121089,353.5534,39675.246,32512.498,POINT (114175.47424112831 1980120.1753636356)
3740313,R1041C2082,1041,2082,114425.4742,1980120.175,1,3.8536372,4.270189,3.4400048,3.538516,3.930566,1653,736.29065,150.1,119.6,119.5,102.3,90.7,98.3,345.7,213,181.4,-108.70459,-168.4242,-206.37427,1766.8145,1826.534,1864.4841,1,1,0,-6.4560423,85.32823,92.53959,86.08911,218,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-53.78433,17060.555,61518.29,33545.68,6656.7637,131493.58,6656.7637,-9.124413,559.01697,39488.133,32557.64,POINT (114425.47424112831 1980120.1753636356)
3740314,R1041C2083,1041,2083,114675.4742,1980120.175,1,3.8536372,4.270189,3.4400048,3.538516,3.930566,1657,736.29065,150.1,119.6,119.5,102.3,90.7,98.3,345.7,213,181.4,-112.97632,-172.66699,-209.9242,1768.0481,1827.7388,1864.996,1,1,0,-6.4560423,85.335686,92.565384,86.09602,220,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-53.78433,16856.008,61768.215,33324.164,6864.765,131478.61,6864.765,-9.127622,790.5694,39301.72,32604.639,POINT (114675.47424112831 1980120.1753636356)
3743710,R1042C1888,1042,1888,65925.47424,1979870.175,1,3.9623642,4.2664585,3.3595555,3.7362225,4.0657587,1643,113.830925,1097.4,385.1,162.6,919.2,161.2,98.6,1716.8,1820.3,368.2,-49.33008,-65.95618,-96.51819,1713.1277,1729.7538,1760.3158,1.2,1.4,0,16.307005,86.42442,89.564095,87.084984,238,1090.9,1243.7,581.7,1964,2286.1,750,698.7,397.8,232.6,-5.8716607,19256.492,13059.958,25585.64,4776.243,130924.12,4776.243,-8.998973,901.3878,44229.516,23584.953,POINT (65925.47424112831 1979870.1753636356)
3743711,R1042C1889,1042,1889,66175.47424,1979870.175,1,3.9623642,4.2664585,3.3595555,3.7362225,4.075189,1716,113.830925,1097.4,385.1,162.6,919.2,161.2,98.6,1716.8,1820.3,368.2,-56.290283,-72.77429,-103.456665,1713.4315,1729.9155,1760.5979,1.2,1.4,0,16.307005,86.39942,89.56033,87.060616,227,1090.9,1243.7,581.7,1964,2286.1,750,698.7,397.8,232.6,-5.8716607,19506.41,13308.832,25793.652,4949.7476,130937.25,4949.7476,-9.014982,790.5694,44413.54,23453.412,POINT (66175.47424112831 1979870.1753636356)
3743712,R1042C1890,1042,1890,66425.47424,1979870.175,1,3.9623642,4.2664585,3.3595555,3.7362225,4.075189,1747,38.06783,1097.4,385.1,162.6,919.2,161.2,98.6,1716.8,1820.3,368.2,-4.5476074,-20.569092,-50.985718,1714.8885,1730.91,1761.3267,1.2,1.4,0,15.834111,86.37468,89.556854,87.03652,237,1090.9,1243.7,581.7,1964,2286.1,750,698.7,397.8,232.6,-18.377884,19756.328,13557.747,26002.404,5129.5713,130950.85,5129.5713,-9.030905,750,44598.207,23323.807,POINT (66425.47424112831 1979870.1753636356)
3743713,R1042C1891,1042,1891,66675.47424,1979870.175,1,3.9623642,4.2664585,3.3595555,3.7362225,4.075189,1764,38.06783,1097.4,385.1,162.6,919.2,161.2,98.6,1716.8,1820.3,368.2,50.779663,35.131836,4.729492,1715.9238,1731.5717,1761.974,1.2,1.4,0,15.834111,86.350204,89.553665,87.012695,246,1090.9,1243.7,581.7,1964,2286.1,750,698.7,397.8,232.6,-18.377884,20006.25,13806.701,26211.877,5315.0728,130964.93,5315.0728,-9.04668,790.5694,44783.508,23196.174,POINT (66675.47424112831 1979870.1753636356)
3743714,R1042C1892,1042,1892,66925.47424,1979870.175,1,3.9623642,4.2664585,3.2294407,3.7362225,4.075189,1769,38.06783,1097.4,385.1,162.6,919.2,161.2,98.6,1716.8,1820.3,368.2,62.32373,47.138306,17.000732,1717.3792,1732.5646,1762.7021,1.2,1.4,0,15.834111,86.326,89.55076,86.98914,246,1147.3,1188.9,582.2,1901,2077.7,720.3,714.3,408.7,227.2,-18.377884,20256.172,14055.692,26422.055,5505.6787,130979.484,5505.6787,-9.06222,901.3878,44969.434,23070.545,POINT (66925.47424112831 1979870.1753636356)
3743899,R1042C2077,1042,2077,113175.4742,1979870.175,1,3.8536372,4.270189,3.4400048,3.538516,3.9434478,1662,532.26166,165.3,120.3,116.6,100.6,87.1,92.2,388.2,232.4,184.3,-102.835205,-162.77637,-202.64246,1763.0221,1822.9633,1862.8293,1,1,0,0.4551716,85.29271,92.402954,86.05196,219,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-59.748806,17966.984,60262.965,34223.53,5706.356,131824.94,5706.356,-9.101915,901.3878,40268.63,32103.35,POINT (113175.47424112831 1979870.1753636356)
3743900,R1042C2078,1042,2078,113425.4742,1979870.175,1,3.8536372,4.270189,3.4400048,3.538516,3.9434478,1671,655.511,165.3,120.3,116.6,100.6,87.1,92.2,388.2,232.4,184.3,-90.08472,-149.96521,-189.3938,1763.8898,1823.7703,1863.1989,1,1,0,-3.6856809,85.29979,92.42863,86.05861,215,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-58.1359,17755.281,60512.91,34173.273,5926.635,131807.62,5926.635,-9.107515,707.1068,40078.05,32141.29,POINT (113425.47424112831 1979870.1753636356)
3743901,R1042C2079,1042,2079,113675.4742,1979870.175,1,3.8536372,4.270189,3.4400048,3.538516,3.9434478,1666,655.511,165.3,120.3,116.6,100.6,87.1,92.2,388.2,232.4,184.3,-93.23328,-153.11597,-192.07117,1764.688,1824.5707,1863.5259,1,1,0,-3.6856809,85.30694,92.45433,86.065315,211,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-58.1359,17544.586,60762.86,34100.035,6149.187,131790.8,6149.187,-9.112797,559.01697,39888.125,32181.129,POINT (113675.47424112831 1979870.1753636356)
3743902,R1042C2080,1042,2080,113925.4742,1979870.175,1,3.8536372,4.270189,3.4400048,3.538516,3.9434478,1659,655.511,165.3,120.3,116.6,100.6,87.1,92.2,388.2,232.4,184.3,-100.32544,-160.15039,-198.67102,1765.5493,1825.3743,1863.8949,1,1,0,-3.6856809,85.314156,92.48006,86.07207,210,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-58.1359,17334.936,61012.805,33876.613,6373.7744,131774.42,6373.7744,-9.117149,500,39698.867,32222.857,POINT (113925.47424112831 1979870.1753636356)
3743903,R1042C2081,1042,2081,114175.4742,1979870.175,1,3.8536372,4.270189,3.4400048,3.538516,3.9434478,1654,655.511,165.3,120.3,116.6,100.6,87.1,92.2,388.2,232.4,184.3,-107.21631,-167.00476,-204.82434,1766.7998,1826.5883,1864.4078,1,1,0,-3.6856809,85.32144,92.505806,86.07887,213,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-58.1359,17126.37,61262.754,33653.566,6600.1895,131758.53,6600.1895,-9.12133,559.01697,39510.285,32266.469,POINT (114175.47424112831 1979870.1753636356)
3743904,R1042C2082,1042,2082,114425.4742,1979870.175,1,3.8536372,4.270189,3.4400048,3.538516,3.9434478,1653,736.29065,165.3,120.3,116.6,100.6,87.1,92.2,388.2,232.4,184.3,-112.63843,-172.37524,-209.76672,1767.6477,1827.3845,1864.776,1,1,0,-6.4560423,85.3288,92.53157,86.085724,217,200.7,397.1,333.2,246.7,334.4,560.5,144.2,266.8,156,-53.78433,16918.924,61512.703,33430.9,6800.7354,131743.12,6800.7354,-9.124207,707.1068,39322.387,32311.955,POINT (114425.47424112831 1979870.1753636356)
